customer_id,first_name,last_name,gender,age,city,country,signup_date,customer_segment,email
2119,Customer2119,LN2119,Male,52,Chattogram,Bangladesh,2021-02-03,Home Office,customer2119@mail.com
2120,Customer2120,LN2120,Female,63,Khulna,Bangladesh,2024-03-14,Home Office,customer2120@mail.com
2121,Customer2121,LN2121,Female,31,Dhaka,Bangladesh,2021-12-17,Corporate,customer2121@mail.com
2122,Customer2122,LN2122,Female,64,Khulna,Bangladesh,2022-08-06,Home Office,customer2122@mail.com
2123,Customer2123,LN2123,Male,25,Rajshahi,Bangladesh,2022-04-10,Consumer,customer2123@mail.com
2124,Customer2124,LN2124,Male,32,Khulna,Bangladesh,2021-12-14,Corporate,customer2124@mail.com
2125,Customer2125,LN2125,Female,44,Sylhet,Bangladesh,2021-05-05,Home Office,customer2125@mail.com
2126,Customer2126,LN2126,Female,30,Chattogram,Bangladesh,2024-07-18,Consumer,customer2126@mail.com
2127,Customer2127,LN2127,Male,66,Chattogram,Bangladesh,2021-12-23,Home Office,customer2127@mail.com
2128,Customer2128,LN2128,Male,48,Dhaka,Bangladesh,2022-06-11,Corporate,customer2128@mail.com
2129,Customer2129,LN2129,Male,52,Dhaka,Bangladesh,2022-05-13,Corporate,customer2129@mail.com
2130,Customer2130,LN2130,Female,23,Rajshahi,Bangladesh,2024-03-22,Consumer,customer2130@mail.com
2131,Customer2131,LN2131,Male,22,Rajshahi,Bangladesh,2021-02-22,Corporate,customer2131@mail.com
2132,Customer2132,LN2132,Male,39,Sylhet,Bangladesh,2021-05-29,Consumer,customer2132@mail.com
2133,Customer2133,LN2133,Female,66,Dhaka,Bangladesh,2022-05-18,Home Office,customer2133@mail.com
2134,Customer2134,LN2134,Male,40,Dhaka,Bangladesh,2023-05-20,Corporate,customer2134@mail.com
2135,Customer2135,LN2135,Male,42,Rajshahi,Bangladesh,2025-01-13,Home Office,customer2135@mail.com
2136,Customer2136,LN2136,Male,51,Rajshahi,Bangladesh,2021-08-07,Home Office,customer2136@mail.com
2137,Customer2137,LN2137,Female,43,Rajshahi,Bangladesh,2024-07-24,Corporate,customer2137@mail.com
2138,Customer2138,LN2138,Female,64,Chattogram,Bangladesh,2022-03-28,Home Office,customer2138@mail.com
2139,Customer2139,LN2139,Female,22,Khulna,Bangladesh,2024-12-22,Consumer,customer2139@mail.com
2140,Customer2140,LN2140,Female,43,Khulna,Bangladesh,2021-03-24,Consumer,customer2140@mail.com
2141,Customer2141,LN2141,Female,37,Dhaka,Bangladesh,2024-05-26,Consumer,customer2141@mail.com
2142,Customer2142,LN2142,Female,23,Chattogram,Bangladesh,2023-01-08,Corporate,customer2142@mail.com
2143,Customer2143,LN2143,Female,23,Rajshahi,Bangladesh,2022-06-11,Home Office,customer2143@mail.com
2144,Customer2144,LN2144,Male,67,Dhaka,Bangladesh,2022-02-08,Home Office,customer2144@mail.com
2145,Customer2145,LN2145,Male,35,Chattogram,Bangladesh,2021-10-17,Home Office,customer2145@mail.com
2146,Customer2146,LN2146,Female,21,Sylhet,Bangladesh,2022-02-24,Home Office,customer2146@mail.com
2147,Customer2147,LN2147,Male,34,Chattogram,Bangladesh,2021-12-05,Consumer,customer2147@mail.com
2148,Customer2148,LN2148,Male,31,Dhaka,Bangladesh,2023-02-16,Corporate,customer2148@mail.com
2149,Customer2149,LN2149,Female,31,Khulna,Bangladesh,2022-12-12,Consumer,customer2149@mail.com
2150,Customer2150,LN2150,Male,30,Rajshahi,Bangladesh,2023-09-14,Consumer,customer2150@mail.com
2151,Customer2151,LN2151,Male,24,Sylhet,Bangladesh,2023-08-17,Corporate,customer2151@mail.com
2152,Customer2152,LN2152,Male,61,Chattogram,Bangladesh,2024-12-13,Corporate,customer2152@mail.com
2153,Customer2153,LN2153,Male,32,Dhaka,Bangladesh,2024-05-15,Consumer,customer2153@mail.com
2154,Customer2154,LN2154,Male,36,Dhaka,Bangladesh,2022-11-17,Home Office,customer2154@mail.com
2155,Customer2155,LN2155,Female,60,Rajshahi,Bangladesh,2024-07-12,Corporate,customer2155@mail.com
2156,Customer2156,LN2156,Female,64,Dhaka,Bangladesh,2023-11-26,Corporate,customer2156@mail.com
2157,Customer2157,LN2157,Female,61,Dhaka,Bangladesh,2022-01-08,Consumer,customer2157@mail.com
2158,Customer2158,LN2158,Male,52,Rajshahi,Bangladesh,2024-07-06,Home Office,customer2158@mail.com
2159,Customer2159,LN2159,Female,34,Sylhet,Bangladesh,2023-09-21,Corporate,customer2159@mail.com
2160,Customer2160,LN2160,Male,52,Khulna,Bangladesh,2022-06-15,Consumer,customer2160@mail.com
2161,Customer2161,LN2161,Male,36,Khulna,Bangladesh,2023-07-13,Corporate,customer2161@mail.com
2162,Customer2162,LN2162,Male,37,Chattogram,Bangladesh,2021-01-23,Home Office,customer2162@mail.com
2163,Customer2163,LN2163,Male,53,Sylhet,Bangladesh,2021-04-14,Consumer,customer2163@mail.com
2164,Customer2164,LN2164,Female,52,Chattogram,Bangladesh,2021-08-29,Consumer,customer2164@mail.com
2165,Customer2165,LN2165,Female,49,Khulna,Bangladesh,2023-10-02,Home Office,customer2165@mail.com
2166,Customer2166,LN2166,Male,65,Rajshahi,Bangladesh,2023-06-22,Consumer,customer2166@mail.com
2167,Customer2167,LN2167,Female,61,Dhaka,Bangladesh,2024-06-30,Home Office,customer2167@mail.com
2168,Customer2168,LN2168,Male,57,Khulna,Bangladesh,2024-03-11,Consumer,customer2168@mail.com
2169,Customer2169,LN2169,Female,41,Sylhet,Bangladesh,2023-03-25,Home Office,customer2169@mail.com
2170,Customer2170,LN2170,Female,34,Khulna,Bangladesh,2022-10-17,Corporate,customer2170@mail.com
2171,Customer2171,LN2171,Male,24,Sylhet,Bangladesh,2025-01-14,Corporate,customer2171@mail.com
2172,Customer2172,LN2172,Female,60,Sylhet,Bangladesh,2023-02-22,Corporate,customer2172@mail.com
2173,Customer2173,LN2173,Male,67,Sylhet,Bangladesh,2021-11-03,Consumer,customer2173@mail.com
2174,Customer2174,LN2174,Female,18,Chattogram,Bangladesh,2021-01-08,Home Office,customer2174@mail.com
2175,Customer2175,LN2175,Male,52,Rajshahi,Bangladesh,2023-12-29,Home Office,customer2175@mail.com
2176,Customer2176,LN2176,Male,49,Khulna,Bangladesh,2022-07-29,Corporate,customer2176@mail.com
2177,Customer2177,LN2177,Female,53,Rajshahi,Bangladesh,2023-12-28,Corporate,customer2177@mail.com
2178,Customer2178,LN2178,Female,30,Dhaka,Bangladesh,2023-07-01,Corporate,customer2178@mail.com
2179,Customer2179,LN2179,Male,23,Khulna,Bangladesh,2024-12-02,Home Office,customer2179@mail.com
2180,Customer2180,LN2180,Female,31,Rajshahi,Bangladesh,2022-06-02,Corporate,customer2180@mail.com
2181,Customer2181,LN2181,Female,54,Rajshahi,Bangladesh,2024-02-17,Consumer,customer2181@mail.com
2182,Customer2182,LN2182,Male,65,Dhaka,Bangladesh,2023-11-21,Corporate,customer2182@mail.com
2183,Customer2183,LN2183,Male,32,Sylhet,Bangladesh,2022-04-28,Corporate,customer2183@mail.com
2184,Customer2184,LN2184,Female,64,Khulna,Bangladesh,2021-07-26,Home Office,customer2184@mail.com
2185,Customer2185,LN2185,Male,21,Khulna,Bangladesh,2022-10-31,Consumer,customer2185@mail.com
2186,Customer2186,LN2186,Male,57,Dhaka,Bangladesh,2022-08-02,Home Office,customer2186@mail.com
2187,Customer2187,LN2187,Male,33,Sylhet,Bangladesh,2022-01-22,Consumer,customer2187@mail.com
2188,Customer2188,LN2188,Female,45,Khulna,Bangladesh,2022-02-16,Consumer,customer2188@mail.com
2189,Customer2189,LN2189,Female,33,Khulna,Bangladesh,2024-10-25,Corporate,customer2189@mail.com
2190,Customer2190,LN2190,Male,21,Khulna,Bangladesh,2024-10-08,Corporate,customer2190@mail.com
2191,Customer2191,LN2191,Female,62,Sylhet,Bangladesh,2024-09-21,Home Office,customer2191@mail.com
2192,Customer2192,LN2192,Male,43,Dhaka,Bangladesh,2023-06-10,Home Office,customer2192@mail.com
2193,Customer2193,LN2193,Female,45,Khulna,Bangladesh,2023-06-25,Home Office,customer2193@mail.com
2194,Customer2194,LN2194,Male,49,Rajshahi,Bangladesh,2024-08-05,Consumer,customer2194@mail.com
2195,Customer2195,LN2195,Male,62,Sylhet,Bangladesh,2023-08-21,Home Office,customer2195@mail.com
2196,Customer2196,LN2196,Female,19,Chattogram,Bangladesh,2023-08-23,Consumer,customer2196@mail.com
2197,Customer2197,LN2197,Male,48,Dhaka,Bangladesh,2021-05-20,Consumer,customer2197@mail.com
2198,Customer2198,LN2198,Female,20,Rajshahi,Bangladesh,2021-10-27,Consumer,customer2198@mail.com
2199,Customer2199,LN2199,Female,25,Khulna,Bangladesh,2023-11-03,Consumer,customer2199@mail.com
2200,Customer2200,LN2200,Male,41,Chattogram,Bangladesh,2022-10-26,Consumer,customer2200@mail.com
2201,Customer2201,LN2201,Male,32,Dhaka,Bangladesh,2024-12-22,Corporate,customer2201@mail.com
2202,Customer2202,LN2202,Female,60,Sylhet,Bangladesh,2023-04-05,Consumer,customer2202@mail.com
2203,Customer2203,LN2203,Male,48,Chattogram,Bangladesh,2022-02-04,Consumer,customer2203@mail.com
2204,Customer2204,LN2204,Male,26,Chattogram,Bangladesh,2023-09-19,Corporate,customer2204@mail.com
2205,Customer2205,LN2205,Male,56,Rajshahi,Bangladesh,2024-02-07,Corporate,customer2205@mail.com
2206,Customer2206,LN2206,Male,62,Dhaka,Bangladesh,2024-10-11,Corporate,customer2206@mail.com
2207,Customer2207,LN2207,Male,19,Rajshahi,Bangladesh,2021-05-29,Home Office,customer2207@mail.com
2208,Customer2208,LN2208,Female,25,Rajshahi,Bangladesh,2021-11-03,Home Office,customer2208@mail.com
2209,Customer2209,LN2209,Female,24,Khulna,Bangladesh,2023-12-20,Consumer,customer2209@mail.com
2210,Customer2210,LN2210,Male,61,Sylhet,Bangladesh,2022-03-11,Consumer,customer2210@mail.com
2211,Customer2211,LN2211,Male,68,Chattogram,Bangladesh,2021-01-21,Consumer,customer2211@mail.com
2212,Customer2212,LN2212,Male,56,Dhaka,Bangladesh,2023-05-25,Consumer,customer2212@mail.com
2213,Customer2213,LN2213,Female,59,Sylhet,Bangladesh,2022-01-17,Corporate,customer2213@mail.com
2214,Customer2214,LN2214,Male,33,Sylhet,Bangladesh,2021-09-02,Home Office,customer2214@mail.com
2215,Customer2215,LN2215,Female,52,Dhaka,Bangladesh,2024-01-02,Corporate,customer2215@mail.com
2216,Customer2216,LN2216,Female,47,Sylhet,Bangladesh,2025-01-12,Home Office,customer2216@mail.com
2217,Customer2217,LN2217,Female,27,Khulna,Bangladesh,2024-01-05,Corporate,customer2217@mail.com
2218,Customer2218,LN2218,Male,55,Sylhet,Bangladesh,2022-11-29,Consumer,customer2218@mail.com
2219,Customer2219,LN2219,Female,35,Khulna,Bangladesh,2022-08-13,Home Office,customer2219@mail.com
2220,Customer2220,LN2220,Male,67,Chattogram,Bangladesh,2022-01-25,Consumer,customer2220@mail.com
2221,Customer2221,LN2221,Female,22,Chattogram,Bangladesh,2024-09-27,Home Office,customer2221@mail.com
2222,Customer2222,LN2222,Male,46,Rajshahi,Bangladesh,2024-08-06,Home Office,customer2222@mail.com
2223,Customer2223,LN2223,Female,56,Khulna,Bangladesh,2022-07-22,Consumer,customer2223@mail.com
2224,Customer2224,LN2224,Male,51,Chattogram,Bangladesh,2024-09-16,Consumer,customer2224@mail.com
2225,Customer2225,LN2225,Female,60,Sylhet,Bangladesh,2021-09-16,Consumer,customer2225@mail.com
2226,Customer2226,LN2226,Male,62,Dhaka,Bangladesh,2022-03-02,Corporate,customer2226@mail.com
2227,Customer2227,LN2227,Male,40,Dhaka,Bangladesh,2023-10-27,Home Office,customer2227@mail.com
2228,Customer2228,LN2228,Male,22,Khulna,Bangladesh,2021-01-06,Home Office,customer2228@mail.com
2229,Customer2229,LN2229,Male,47,Rajshahi,Bangladesh,2021-07-10,Home Office,customer2229@mail.com
2230,Customer2230,LN2230,Female,23,Sylhet,Bangladesh,2021-05-28,Consumer,customer2230@mail.com
2231,Customer2231,LN2231,Female,63,Khulna,Bangladesh,2022-02-09,Home Office,customer2231@mail.com
2232,Customer2232,LN2232,Male,61,Dhaka,Bangladesh,2021-09-15,Home Office,customer2232@mail.com
2233,Customer2233,LN2233,Female,21,Khulna,Bangladesh,2022-12-31,Consumer,customer2233@mail.com
2234,Customer2234,LN2234,Male,46,Sylhet,Bangladesh,2021-03-31,Consumer,customer2234@mail.com
2235,Customer2235,LN2235,Male,40,Chattogram,Bangladesh,2023-04-04,Home Office,customer2235@mail.com
2236,Customer2236,LN2236,Female,23,Sylhet,Bangladesh,2021-01-10,Corporate,customer2236@mail.com
2237,Customer2237,LN2237,Male,49,Chattogram,Bangladesh,2024-01-16,Consumer,customer2237@mail.com
2238,Customer2238,LN2238,Male,59,Chattogram,Bangladesh,2023-04-18,Corporate,customer2238@mail.com
2239,Customer2239,LN2239,Female,35,Chattogram,Bangladesh,2024-03-20,Corporate,customer2239@mail.com
2240,Customer2240,LN2240,Male,32,Khulna,Bangladesh,2023-09-15,Corporate,customer2240@mail.com
2241,Customer2241,LN2241,Male,57,Dhaka,Bangladesh,2022-09-17,Corporate,customer2241@mail.com
2242,Customer2242,LN2242,Male,49,Khulna,Bangladesh,2021-01-30,Consumer,customer2242@mail.com
2243,Customer2243,LN2243,Male,26,Dhaka,Bangladesh,2021-05-08,Home Office,customer2243@mail.com
2244,Customer2244,LN2244,Female,54,Sylhet,Bangladesh,2024-01-07,Home Office,customer2244@mail.com
2245,Customer2245,LN2245,Female,27,Rajshahi,Bangladesh,2022-02-25,Consumer,customer2245@mail.com
2246,Customer2246,LN2246,Female,37,Sylhet,Bangladesh,2023-12-15,Consumer,customer2246@mail.com
2247,Customer2247,LN2247,Male,23,Khulna,Bangladesh,2021-11-01,Corporate,customer2247@mail.com
2248,Customer2248,LN2248,Male,65,Khulna,Bangladesh,2022-06-30,Corporate,customer2248@mail.com
2249,Customer2249,LN2249,Female,20,Dhaka,Bangladesh,2024-02-03,Consumer,customer2249@mail.com
2250,Customer2250,LN2250,Male,59,Khulna,Bangladesh,2024-04-10,Home Office,customer2250@mail.com
2251,Customer2251,LN2251,Male,28,Chattogram,Bangladesh,2021-01-22,Corporate,customer2251@mail.com
2252,Customer2252,LN2252,Male,60,Khulna,Bangladesh,2024-08-03,Consumer,customer2252@mail.com
2253,Customer2253,LN2253,Male,34,Dhaka,Bangladesh,2022-01-26,Consumer,customer2253@mail.com
2254,Customer2254,LN2254,Female,49,Dhaka,Bangladesh,2022-09-09,Consumer,customer2254@mail.com
2255,Customer2255,LN2255,Female,21,Chattogram,Bangladesh,2021-05-29,Corporate,customer2255@mail.com
2256,Customer2256,LN2256,Female,21,Dhaka,Bangladesh,2024-07-19,Consumer,customer2256@mail.com
2257,Customer2257,LN2257,Male,34,Rajshahi,Bangladesh,2021-10-26,Home Office,customer2257@mail.com
2258,Customer2258,LN2258,Female,58,Sylhet,Bangladesh,2021-06-21,Consumer,customer2258@mail.com
2259,Customer2259,LN2259,Female,36,Khulna,Bangladesh,2021-02-16,Corporate,customer2259@mail.com
2260,Customer2260,LN2260,Male,22,Rajshahi,Bangladesh,2022-09-18,Home Office,customer2260@mail.com
2261,Customer2261,LN2261,Male,49,Khulna,Bangladesh,2021-07-26,Home Office,customer2261@mail.com
2262,Customer2262,LN2262,Female,39,Rajshahi,Bangladesh,2022-03-29,Consumer,customer2262@mail.com
2263,Customer2263,LN2263,Female,23,Khulna,Bangladesh,2024-11-19,Consumer,customer2263@mail.com
2264,Customer2264,LN2264,Female,52,Chattogram,Bangladesh,2023-07-14,Home Office,customer2264@mail.com
2265,Customer2265,LN2265,Female,39,Dhaka,Bangladesh,2023-01-24,Consumer,customer2265@mail.com
2266,Customer2266,LN2266,Male,18,Dhaka,Bangladesh,2024-08-17,Corporate,customer2266@mail.com
2267,Customer2267,LN2267,Female,37,Chattogram,Bangladesh,2022-12-09,Home Office,customer2267@mail.com
2268,Customer2268,LN2268,Female,39,Rajshahi,Bangladesh,2023-10-06,Consumer,customer2268@mail.com
2269,Customer2269,LN2269,Male,65,Sylhet,Bangladesh,2022-11-07,Home Office,customer2269@mail.com
2270,Customer2270,LN2270,Female,28,Rajshahi,Bangladesh,2024-04-14,Consumer,customer2270@mail.com
2271,Customer2271,LN2271,Male,30,Dhaka,Bangladesh,2023-05-05,Consumer,customer2271@mail.com
2272,Customer2272,LN2272,Male,59,Sylhet,Bangladesh,2023-02-22,Corporate,customer2272@mail.com
2273,Customer2273,LN2273,Male,20,Khulna,Bangladesh,2024-02-08,Consumer,customer2273@mail.com
2274,Customer2274,LN2274,Female,26,Sylhet,Bangladesh,2022-11-15,Consumer,customer2274@mail.com
2275,Customer2275,LN2275,Female,29,Rajshahi,Bangladesh,2023-08-21,Consumer,customer2275@mail.com
2276,Customer2276,LN2276,Male,40,Chattogram,Bangladesh,2023-05-14,Corporate,customer2276@mail.com
2277,Customer2277,LN2277,Female,31,Khulna,Bangladesh,2024-05-10,Consumer,customer2277@mail.com
2278,Customer2278,LN2278,Female,50,Rajshahi,Bangladesh,2021-06-17,Consumer,customer2278@mail.com
2279,Customer2279,LN2279,Male,35,Khulna,Bangladesh,2021-03-27,Consumer,customer2279@mail.com
2280,Customer2280,LN2280,Male,66,Sylhet,Bangladesh,2023-04-29,Home Office,customer2280@mail.com
2281,Customer2281,LN2281,Female,58,Dhaka,Bangladesh,2023-12-11,Corporate,customer2281@mail.com
2282,Customer2282,LN2282,Male,26,Rajshahi,Bangladesh,2024-02-10,Home Office,customer2282@mail.com
2283,Customer2283,LN2283,Female,40,Chattogram,Bangladesh,2025-01-26,Corporate,customer2283@mail.com
2284,Customer2284,LN2284,Female,27,Sylhet,Bangladesh,2022-03-18,Corporate,customer2284@mail.com
2285,Customer2285,LN2285,Female,36,Rajshahi,Bangladesh,2021-09-28,Home Office,customer2285@mail.com
2286,Customer2286,LN2286,Female,64,Chattogram,Bangladesh,2021-12-10,Corporate,customer2286@mail.com
2287,Customer2287,LN2287,Male,22,Rajshahi,Bangladesh,2024-04-21,Corporate,customer2287@mail.com
2288,Customer2288,LN2288,Male,64,Sylhet,Bangladesh,2022-05-18,Home Office,customer2288@mail.com
2289,Customer2289,LN2289,Male,69,Rajshahi,Bangladesh,2023-10-31,Consumer,customer2289@mail.com
2290,Customer2290,LN2290,Male,40,Khulna,Bangladesh,2022-05-09,Corporate,customer2290@mail.com
2291,Customer2291,LN2291,Female,47,Sylhet,Bangladesh,2024-06-11,Home Office,customer2291@mail.com
2292,Customer2292,LN2292,Female,42,Rajshahi,Bangladesh,2024-08-14,Corporate,customer2292@mail.com
2293,Customer2293,LN2293,Male,45,Dhaka,Bangladesh,2021-09-01,Home Office,customer2293@mail.com
2294,Customer2294,LN2294,Female,51,Rajshahi,Bangladesh,2024-10-06,Consumer,customer2294@mail.com
2295,Customer2295,LN2295,Female,62,Khulna,Bangladesh,2021-09-24,Corporate,customer2295@mail.com
2296,Customer2296,LN2296,Female,65,Chattogram,Bangladesh,2023-06-12,Consumer,customer2296@mail.com
2297,Customer2297,LN2297,Male,64,Chattogram,Bangladesh,2021-07-20,Consumer,customer2297@mail.com
2298,Customer2298,LN2298,Male,42,Chattogram,Bangladesh,2021-08-27,Home Office,customer2298@mail.com
2299,Customer2299,LN2299,Male,27,Dhaka,Bangladesh,2024-09-19,Corporate,customer2299@mail.com
2300,Customer2300,LN2300,Female,31,Khulna,Bangladesh,2023-07-04,Corporate,customer2300@mail.com
2301,Customer2301,LN2301,Male,59,Sylhet,Bangladesh,2024-12-09,Corporate,customer2301@mail.com
2302,Customer2302,LN2302,Male,63,Chattogram,Bangladesh,2023-08-27,Corporate,customer2302@mail.com
2303,Customer2303,LN2303,Male,47,Khulna,Bangladesh,2022-04-29,Corporate,customer2303@mail.com
2304,Customer2304,LN2304,Male,58,Rajshahi,Bangladesh,2024-12-31,Home Office,customer2304@mail.com
2305,Customer2305,LN2305,Male,42,Dhaka,Bangladesh,2021-09-03,Corporate,customer2305@mail.com
2306,Customer2306,LN2306,Male,31,Khulna,Bangladesh,2023-10-29,Consumer,customer2306@mail.com
2307,Customer2307,LN2307,Female,52,Khulna,Bangladesh,2021-06-01,Consumer,customer2307@mail.com
2308,Customer2308,LN2308,Female,69,Sylhet,Bangladesh,2024-11-16,Corporate,customer2308@mail.com
2309,Customer2309,LN2309,Male,65,Khulna,Bangladesh,2021-07-30,Home Office,customer2309@mail.com
2310,Customer2310,LN2310,Male,51,Sylhet,Bangladesh,2022-01-02,Home Office,customer2310@mail.com
2311,Customer2311,LN2311,Female,27,Dhaka,Bangladesh,2023-08-02,Corporate,customer2311@mail.com
2312,Customer2312,LN2312,Female,52,Dhaka,Bangladesh,2021-03-27,Consumer,customer2312@mail.com
2313,Customer2313,LN2313,Male,28,Rajshahi,Bangladesh,2023-12-15,Corporate,customer2313@mail.com
2314,Customer2314,LN2314,Male,28,Sylhet,Bangladesh,2022-03-22,Corporate,customer2314@mail.com
2315,Customer2315,LN2315,Male,38,Sylhet,Bangladesh,2022-09-12,Corporate,customer2315@mail.com
2316,Customer2316,LN2316,Male,38,Chattogram,Bangladesh,2021-10-31,Home Office,customer2316@mail.com
2317,Customer2317,LN2317,Female,39,Chattogram,Bangladesh,2021-05-12,Home Office,customer2317@mail.com
2318,Customer2318,LN2318,Male,62,Rajshahi,Bangladesh,2024-12-15,Consumer,customer2318@mail.com
2319,Customer2319,LN2319,Male,24,Dhaka,Bangladesh,2023-06-23,Consumer,customer2319@mail.com
2320,Customer2320,LN2320,Male,34,Chattogram,Bangladesh,2024-11-09,Corporate,customer2320@mail.com
2321,Customer2321,LN2321,Male,19,Khulna,Bangladesh,2023-09-15,Consumer,customer2321@mail.com
2322,Customer2322,LN2322,Female,29,Dhaka,Bangladesh,2024-05-06,Corporate,customer2322@mail.com
2323,Customer2323,LN2323,Female,59,Khulna,Bangladesh,2021-02-16,Consumer,customer2323@mail.com
2324,Customer2324,LN2324,Female,35,Sylhet,Bangladesh,2023-01-27,Corporate,customer2324@mail.com
2325,Customer2325,LN2325,Male,28,Dhaka,Bangladesh,2024-05-11,Home Office,customer2325@mail.com
2326,Customer2326,LN2326,Male,33,Rajshahi,Bangladesh,2024-07-08,Corporate,customer2326@mail.com
2327,Customer2327,LN2327,Female,66,Sylhet,Bangladesh,2022-11-21,Home Office,customer2327@mail.com
2328,Customer2328,LN2328,Male,68,Sylhet,Bangladesh,2023-11-14,Home Office,customer2328@mail.com
2329,Customer2329,LN2329,Male,35,Khulna,Bangladesh,2022-11-18,Consumer,customer2329@mail.com
2330,Customer2330,LN2330,Female,52,Sylhet,Bangladesh,2023-02-25,Consumer,customer2330@mail.com
2331,Customer2331,LN2331,Female,43,Chattogram,Bangladesh,2021-12-06,Home Office,customer2331@mail.com
2332,Customer2332,LN2332,Female,33,Dhaka,Bangladesh,2022-02-16,Corporate,customer2332@mail.com
2333,Customer2333,LN2333,Female,23,Chattogram,Bangladesh,2024-07-08,Corporate,customer2333@mail.com
2334,Customer2334,LN2334,Male,61,Khulna,Bangladesh,2021-10-13,Consumer,customer2334@mail.com
2335,Customer2335,LN2335,Male,60,Khulna,Bangladesh,2024-01-15,Corporate,customer2335@mail.com
2336,Customer2336,LN2336,Female,64,Dhaka,Bangladesh,2023-04-30,Corporate,customer2336@mail.com
2337,Customer2337,LN2337,Male,64,Sylhet,Bangladesh,2022-03-06,Corporate,customer2337@mail.com
2338,Customer2338,LN2338,Female,65,Rajshahi,Bangladesh,2021-01-31,Home Office,customer2338@mail.com
2339,Customer2339,LN2339,Female,59,Khulna,Bangladesh,2022-08-26,Home Office,customer2339@mail.com
2340,Customer2340,LN2340,Male,29,Dhaka,Bangladesh,2022-03-16,Corporate,customer2340@mail.com
2341,Customer2341,LN2341,Female,30,Rajshahi,Bangladesh,2023-09-12,Consumer,customer2341@mail.com
2342,Customer2342,LN2342,Male,21,Sylhet,Bangladesh,2024-10-04,Corporate,customer2342@mail.com
2343,Customer2343,LN2343,Male,56,Khulna,Bangladesh,2022-02-16,Consumer,customer2343@mail.com
2344,Customer2344,LN2344,Male,19,Dhaka,Bangladesh,2022-06-12,Home Office,customer2344@mail.com
2345,Customer2345,LN2345,Male,43,Dhaka,Bangladesh,2021-11-06,Corporate,customer2345@mail.com
2346,Customer2346,LN2346,Female,44,Dhaka,Bangladesh,2023-08-07,Corporate,customer2346@mail.com
2347,Customer2347,LN2347,Male,44,Khulna,Bangladesh,2024-11-20,Consumer,customer2347@mail.com
2348,Customer2348,LN2348,Female,32,Rajshahi,Bangladesh,2024-09-23,Consumer,customer2348@mail.com
2349,Customer2349,LN2349,Female,25,Dhaka,Bangladesh,2022-11-05,Corporate,customer2349@mail.com
2350,Customer2350,LN2350,Female,24,Sylhet,Bangladesh,2022-03-13,Corporate,customer2350@mail.com
2351,Customer2351,LN2351,Female,64,Dhaka,Bangladesh,2022-12-05,Consumer,customer2351@mail.com
2352,Customer2352,LN2352,Male,63,Rajshahi,Bangladesh,2022-10-25,Home Office,customer2352@mail.com
2353,Customer2353,LN2353,Male,57,Khulna,Bangladesh,2021-12-31,Consumer,customer2353@mail.com
2354,Customer2354,LN2354,Female,29,Dhaka,Bangladesh,2023-07-12,Corporate,customer2354@mail.com
2355,Customer2355,LN2355,Female,30,Dhaka,Bangladesh,2021-04-23,Home Office,customer2355@mail.com
2356,Customer2356,LN2356,Male,60,Sylhet,Bangladesh,2021-06-25,Home Office,customer2356@mail.com
2357,Customer2357,LN2357,Female,34,Sylhet,Bangladesh,2024-03-18,Home Office,customer2357@mail.com
2358,Customer2358,LN2358,Male,34,Dhaka,Bangladesh,2024-04-16,Home Office,customer2358@mail.com
2359,Customer2359,LN2359,Female,53,Dhaka,Bangladesh,2023-07-25,Corporate,customer2359@mail.com
2360,Customer2360,LN2360,Male,38,Sylhet,Bangladesh,2022-01-17,Home Office,customer2360@mail.com
2361,Customer2361,LN2361,Female,25,Rajshahi,Bangladesh,2024-05-31,Consumer,customer2361@mail.com
2362,Customer2362,LN2362,Female,22,Chattogram,Bangladesh,2024-07-06,Consumer,customer2362@mail.com
2363,Customer2363,LN2363,Male,43,Chattogram,Bangladesh,2024-04-27,Consumer,customer2363@mail.com
2364,Customer2364,LN2364,Female,33,Dhaka,Bangladesh,2021-11-02,Corporate,customer2364@mail.com
2365,Customer2365,LN2365,Female,53,Sylhet,Bangladesh,2024-11-02,Home Office,customer2365@mail.com
2366,Customer2366,LN2366,Male,45,Khulna,Bangladesh,2022-08-25,Consumer,customer2366@mail.com
2367,Customer2367,LN2367,Female,46,Khulna,Bangladesh,2021-12-09,Consumer,customer2367@mail.com
2368,Customer2368,LN2368,Male,64,Chattogram,Bangladesh,2021-06-05,Consumer,customer2368@mail.com
2369,Customer2369,LN2369,Male,29,Rajshahi,Bangladesh,2022-12-13,Home Office,customer2369@mail.com
2370,Customer2370,LN2370,Female,54,Chattogram,Bangladesh,2023-12-15,Consumer,customer2370@mail.com
2371,Customer2371,LN2371,Female,47,Dhaka,Bangladesh,2025-01-05,Home Office,customer2371@mail.com
2372,Customer2372,LN2372,Female,40,Rajshahi,Bangladesh,2024-05-08,Home Office,customer2372@mail.com
2373,Customer2373,LN2373,Female,33,Khulna,Bangladesh,2022-02-07,Home Office,customer2373@mail.com
2374,Customer2374,LN2374,Female,31,Sylhet,Bangladesh,2022-09-06,Corporate,customer2374@mail.com
2375,Customer2375,LN2375,Female,27,Sylhet,Bangladesh,2023-03-08,Corporate,customer2375@mail.com
2376,Customer2376,LN2376,Female,24,Dhaka,Bangladesh,2022-09-15,Home Office,customer2376@mail.com
